5d323d9b-3ebd-30dc-8d34-867ae3144658	5	Usmanpur	[{"Lat": 28.711541, "Lng": 77.23211}, {"Lat": 28.704819, "Lng": 77.232502}, {"Lat": 28.691073, "Lng": 77.228234}, {"Lat": 28.67042, "Lng": 77.231174}, {"Lat": 28.670571, "Lng": 77.231947}, {"Lat": 28.674709, "Lng": 77.24367}, {"Lat": 28.704648, "Lng": 77.255968}]
ee4188d1-4ee6-31dd-a107-0ba09d2f3408	5	Jahangirpuri	[{"Lat": 28.73788, "Lng": 77.161637}, {"Lat": 28.731482, "Lng": 77.150651}, {"Lat": 28.709654, "Lng": 77.169963}, {"Lat": 28.711851, "Lng": 77.174544}, {"Lat": 28.707373, "Lng": 77.178064}, {"Lat": 28.732891, "Lng": 77.182836}, {"Lat": 28.737428, "Lng": 77.167559}]
cd811c96-98cd-3048-90e1-910a5a4d34a9	5	Cullak Pur	[{"Lat": 28.857896, "Lng": 77.164974}, {"Lat": 28.818973, "Lng": 77.173581}, {"Lat": 28.818822, "Lng": 77.208429}, {"Lat": 28.826348, "Lng": 77.222523}, {"Lat": 28.834318, "Lng": 77.218232}, {"Lat": 28.859127, "Lng": 77.209992}, {"Lat": 28.859729, "Lng": 77.196088}, {"Lat": 28.86484, "Lng": 77.188878}]
405aee92-37b5-3c92-aeb4-f602c0b66a90	5	Kirti Nagar	[{"Lat": 28.667733, "Lng": 77.16333}, {"Lat": 28.67137, "Lng": 77.158029}, {"Lat": 28.668132, "Lng": 77.153051}, {"Lat": 28.667078, "Lng": 77.138116}, {"Lat": 28.659429, "Lng": 77.128898}, {"Lat": 28.65384, "Lng": 77.124059}, {"Lat": 28.650245, "Lng": 77.125278}, {"Lat": 28.637634, "Lng": 77.130225}, {"Lat": 28.63073, "Lng": 77.133268}, {"Lat": 28.64252, "Lng": 77.142058}, {"Lat": 28.645232, "Lng": 77.143775}, {"Lat": 28.651828, "Lng": 77.149257}]
a54a8143-17ee-3817-bac2-88831aa1e3ea	5	Okhla	[{"Lat": 28.52922, "Lng": 77.272119}, {"Lat": 28.528655, "Lng": 77.272334}, {"Lat": 28.513926, "Lng": 77.281223}, {"Lat": 28.513399, "Lng": 77.281824}, {"Lat": 28.517999, "Lng": 77.294527}, {"Lat": 28.518452, "Lng": 77.29487}, {"Lat": 28.523573, "Lng": 77.292744}, {"Lat": 28.535638, "Lng": 77.284848}]
ce99b966-edfe-318e-b6a4-e0e6a44f2cf1	5	Jaffarpur Kalan	[{"Lat": 28.608536, "Lng": 76.948066}, {"Lat": 28.602187, "Lng": 76.914996}, {"Lat": 28.572341, "Lng": 76.912936}, {"Lat": 28.564865, "Lng": 76.944342}, {"Lat": 28.58808, "Lng": 76.959277}]
42b8f545-277d-317c-8712-b214d01d5a38	5	Dhyan Ashram	[{"Lat": 28.437463, "Lng": 77.164104}, {"Lat": 28.423296, "Lng": 77.188566}, {"Lat": 28.438157, "Lng": 77.206056}, {"Lat": 28.451893, "Lng": 77.18992}, {"Lat": 28.444236, "Lng": 77.164347}]
cd447073-ae79-3036-ae24-fc65ae1b68d8	5	Samaspur Khalsa	[{"Lat": 28.602187, "Lng": 76.914996}, {"Lat": 28.597383, "Lng": 76.889701}, {"Lat": 28.592392, "Lng": 76.885596}, {"Lat": 28.580249, "Lng": 76.880222}, {"Lat": 28.572341, "Lng": 76.912936}]
53d4df4f-df0e-36bc-bcd3-ef827840286b	5	Sannaiyat Lines	[{"Lat": 28.599995, "Lng": 77.105372}, {"Lat": 28.584151, "Lng": 77.091605}, {"Lat": 28.58091, "Lng": 77.097098}, {"Lat": 28.576251, "Lng": 77.111981}, {"Lat": 28.573523, "Lng": 77.120788}, {"Lat": 28.585409, "Lng": 77.126287}, {"Lat": 28.590348, "Lng": 77.128889}]
630b1fc4-cda1-33c1-a7ad-ebacdf574333	5	Karkardooma	[{"Lat": 28.672632, "Lng": 77.280313}, {"Lat": 28.66393, "Lng": 77.28527}, {"Lat": 28.653089, "Lng": 77.29271}, {"Lat": 28.644178, "Lng": 77.298887}, {"Lat": 28.644615, "Lng": 77.30522}, {"Lat": 28.644935, "Lng": 77.310219}, {"Lat": 28.674168, "Lng": 77.303085}, {"Lat": 28.673409, "Lng": 77.292501}]
